track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5bpx60gYQoDDJcP7vBygPB,0.713,0.408,4,-7.104,0,0.0308,0.0365,0.000285,0.0963,0.103,103.968,4
3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4
0UnVRlnakHYqA4bCRua63X,0.713,0.551,4,-7.593,0,0.29,0.107,3.66E-06,0.294,0.237,82.637,4
7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,4
1bn8fjxuCLfnAaXZDx1tof,0.713,0.469,5,-7.778,0,0.0436,0.415,0,0.0999,0.369,127.837,4
3HqGDrSOZ6LbBfX5EsiaAj,0.713,0.588,6,-10.292,0,0.267,0.000124,0.00734,0.365,0.598,141.1,4
1CeizRCGEYPWooEeVfmyFL,0.713,0.541,6,-9.295,0,0.248,0.0617,0.000137,0.112,0.28,75.714,4
5MxFWjuqQIsbNWbMdMdbli,0.713,0.703,8,-5.769,1,0.194,0.298,0,0.321,0.576,123.06,4
5ncKa5K5qxoRDIn5p7Qqmm,0.713,0.257,8,-19.396,0,0.0864,0.0113,0.448,0.0454,0.91,179.997,4
7K4VxvIXXbDbaVn6ARbch1,0.713,0.887,8,-4.564,1,0.0322,0.0387,1.79E-05,0.273,0.88,112.016,4
1akgiRM3mN2nxu2AX6ACCW,0.713,0.826,8,-4.075,1,0.243,0.0897,0,0.421,0.664,86.444,4
7BvCDrlYwJ5D9RUqvvs3BT,0.713,0.411,8,-8.24,1,0.0355,0.3,7.19E-05,0.0763,0.626,134.007,4
1xK1Gg9SxG8fy2Ya373oqb,0.713,0.617,8,-4.637,1,0.0887,0.122,0,0.0962,0.682,168.021,4
7fuoqve1SOEBmhc2PoQTF0,0.713,0.91,10,-5.586,0,0.282,0.34,0,0.304,0.51,83.028,4
5zFglKYiknIxks8geR8rcL,0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,4
1oc92BMKYkNxK17C2GtyRM,0.713,0.689,11,-5.99,1,0.255,0.16,0,0.136,0.63,156.934,4
1FV374EPG5CrjdIbIMLkcv,0.713,0.579,11,-8.066,1,0.0413,0.338,0,0.174,0.511,125.179,4
6O7fPYTsb2mY0PiFt2ymDB,0.713,0.605,11,-7.487,1,0.107,0.497,3.46E-06,0.115,0.432,142.025,4
77FVM2m7DYptj1geNF8PMm,0.713,0.718,1,-4.816,0,0.0749,0.0018,2.47E-05,0.095,0.396,87.925,4
6rUmUJ2drFemHTH73bFAKQ,0.713,0.575,1,-6.706,1,0.0501,0.00669,0,0.169,0.189,145.95,4
1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,1,-4.75,0,0.149,0.0166,0,0.118,0.589,173.947,4
6P5ulGKtC4x6RnFbzfpq8O,0.838,0.573,0,-5.667,1,0.275,0.0496,0,0.121,0.687,160.963,4
4oPNN7syJYSjzDhRerF966,0.838,0.304,4,-9.975,0,0.0626,0.16,0.0267,0.0828,0.221,112.618,3
5y4TDQdYzlT4eoQIPOgNDz,0.838,0.594,4,-5.695,0,0.113,0.176,0,0.0867,0.507,90.038,4
7pWcjb71SqY2256QasmAhJ,0.838,0.942,5,-2.353,1,0.394,0.0725,0,0.142,0.961,79.935,4
3OtMnyUaiipcAT23A8liyi,0.838,0.705,5,-5.201,0,0.0449,0.0184,1.82E-05,0.102,0.583,119.953,4
7HMmFQsKsljwTw8bS7lu19,0.838,0.541,5,-6.746,1,0.0708,0.207,7.97E-05,0.103,0.637,114.996,4
0c6xIDDpzE81m2q797ordA,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00697,0.0772,0.204,122.99,4
4JNTpbntShpUpACDUzwHV5,0.838,0.763,10,-11.132,0,0.227,0.0914,1.39E-05,0.123,0.544,104.957,4
6FTJuZtQZvmPPRFmrcno9J,0.838,0.686,1,-5.862,0,0.212,0.0981,0,0.0582,0.877,95.519,4
1bTphHXspys3RvvRxfzzIc,0.838,0.724,1,-6.9,0,0.242,7.68E-05,1.02E-06,0.162,0.537,150.192,4
1csF3mqDAQ33FuLJhV4ESS,0.838,0.906,1,-2.902,1,0.279,0.000431,0,0.227,0.719,165.105,4
2pJZ1v8HezrAoZ0Fhzby92,0.838,0.492,1,-5.69,0,0.038,0.251,0,0.262,0.895,115.092,4
2DQ1ITjI0YoLFzuADN1ZBW,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,4
6vN77lE9LK6HP2DewaN6HZ,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,4
0fGh0trRN1xz3s41r7V5ce,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94E-05,0.157,0.534,107.005,4
4toKW5Wsnc3nHL84QqlOSl,0.208,0.342,6,-8.703,1,0.0328,0.875,2.96E-06,0.0908,0.136,185.118,4
7qvr0cKA0rEPpnPfRehWj5,0.208,0.641,9,-6.238,1,0.0297,0.422,0.974,0.233,0.34,87.459,4
1s1x98eyZBTFpQ1KRCRd8f,0.291,0.695,0,-4.977,1,0.0468,0.0746,1.25E-05,0.158,0.178,141.696,4
75p6fgACKYIyIhsoG411SZ,0.291,0.4,2,-10.615,1,0.0306,0.145,1.86E-05,0.259,0.0935,83.112,1
2WCeDB0ppNhSVyiBNjPttT,0.291,0.156,5,-9.953,1,0.0337,0.894,0,0.116,0.198,80.684,4
5z5ao3FAaVwHk1g7xuOBcB,0.291,0.735,9,-4.767,1,0.0415,0.000374,4.53E-06,0.0808,0.19,175.978,4
0d0tJF80562KcMndcBcSfM,0.416,0.354,0,-6.357,1,0.0263,0.731,1.00E-06,0.0925,0.181,80.767,4
2X42KFgnOSaxOHMG0nDOdj,0.416,0.84,0,-4.298,1,0.0787,0.0139,0,0.113,0.523,177.942,4
7KeVXnlNls1D3BMa0oxgUW,0.416,0.384,4,-6.508,1,0.0262,0.3,0,0.106,0.177,137.451,3
7vlPI45Zzzk0palLdKry4k,0.416,0.712,5,-6.671,0,0.384,0.438,0,0.0642,0.581,78.015,4
7B1QliUMZv7gSTUGAfMRRD,0.416,0.546,7,-7.728,1,0.0297,0.492,0,0.0845,0.418,159.929,4
5PZ2cqh9Yem2g6cTSOLllz,0.416,0.741,7,-4.001,1,0.0335,0.00804,0,0.273,0.286,160.515,4
1gVVSmhWjci8l9Vrsl6HaS,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083,4
1VpTwecl7EbQiGyVsvwFQE,0.416,0.967,9,-2.289,0,0.109,0.000367,0,0.0632,0.431,171.032,4
7epHo3miOIJ3fYEPAdCAf9,0.416,0.121,11,-16.499,1,0.0564,0.929,2.12E-05,0.109,0.19,170.251,3
64bWFjtzBRVSllQz9H2RAY,0.416,0.747,11,-7.753,0,0.0519,0.0116,0.000124,0.0625,0.304,170.107,4
6ZNZkRYqSrPwISR63lC4bu,0.416,0.854,1,-4.34,1,0.0908,0.0127,0,0.416,0.102,142.948,4
3FtQes77xlbS9QTVts7p2u,0.582,0.749,0,-5.524,1,0.0389,0.00375,0,0.113,0.433,106.999,4
1hoBuYInLOISSH4yqEicyi,0.582,0.901,0,-3.044,1,0.0571,0.00545,0,0.117,0.391,117.94,4
2ssYQKMqVUkoQgi02PmDPB,0.582,0.564,0,-4.066,0,0.0837,0.0959,0,0.26,0.718,204.002,4
0iQ77tSa7ncj7zBPtVx6cU,0.582,0.822,0,-4.861,1,0.0365,0.00749,2.09E-06,0.818,0.471,100.025,4
1XVqh0dC0PIl72f2mQhsVt,0.582,0.846,0,-2.771,1,0.0451,0.022,0,0.133,0.736,92.004,4
0nqhKXDjsyBMvbeWmgijD0,0.582,0.537,0,-9.229,1,0.619,0.129,0,0.0749,0.771,82.103,4
0KqyBk4aVT88TEqBIC8mAP,0.582,0.829,2,-5.688,1,0.0465,0.000517,0,0.266,0.867,130.969,4
0K1KOCeJBj3lpDYxEX9qP2,0.582,0.882,2,-4.256,1,0.0355,0.00189,1.03E-05,0.32,0.507,107.034,4
78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,4
5CLMG0eAitcBauIR8zPukZ,0.582,0.487,2,-8.208,1,0.455,0.00168,0,0.0941,0.308,80.326,4
4nQLt9m4p0fLUMOogvV6ZN,0.582,0.41,4,-6.796,1,0.0331,0.657,0,0.283,0.261,150.146,3
0P9c1rdCeGAkCeS425KbI5,0.582,0.797,5,-4.926,1,0.0334,0.23,0,0.132,0.595,135.973,4
2Fs18NaCDuluPG1DHGw1XG,0.582,0.952,5,-3.848,1,0.0731,0.00324,0,0.223,0.655,103.027,4
76gLq1wvQSFxR0tP4rgVKS,0.582,0.923,6,-6.782,1,0.0555,0.291,0,0.0621,0.953,161.934,4
743UzZj0Yzh9IYJEzH2f5H,0.582,0.908,7,-5.641,1,0.0481,0.000406,0.0012,0.371,0.577,116.986,4
3cjF2OFRmip8spwZYQRKxP,0.582,0.677,7,-7.081,1,0.172,0.0312,6.60E-06,0.122,0.205,193.818,4
22DH8NChecsgPxDjA4pqer,0.582,0.557,8,-7.981,0,0.101,0.452,1.87E-05,0.121,0.211,84.989,4
3u8m4E4pJn43otDkw2wXBs,0.582,0.797,9,-5.2,1,0.0301,0.153,0,0.282,0.744,90.881,4
0JNdS1n0ifOP25XvhwAMgM,0.582,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.36,127.957,4
23tyRvp2QIoxukwDvVxq3J,0.582,0.644,10,-6.047,0,0.384,0.0342,0,0.121,0.382,78.117,4
2cTDAjspaQQ7NLyEGZ6JT8,0.582,0.766,10,-6.972,1,0.0398,0.0538,0,0.0794,0.548,147.338,4
6r4LyNgkR7DmwgKj8Hbe6r,0.582,0.542,10,-10.041,1,0.0294,0.394,0.00113,0.123,0.453,90.919,4
6Y9kdB2O0h9gq9y2vclsWT,0.582,0.621,11,-6.183,0,0.283,0.00317,0,0.111,0.331,179.458,4
0vCTQcxSGAgjHaiAsIANKn,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,4
14JFKtBSqefxfMiKhq6JT8,0.582,0.868,11,-3.927,1,0.0522,0.146,0,0.103,0.555,90.105,4
1TE8AAk9koG0UJco6ZAUfx,0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,3
5uj2AfrbHQREGXVxhqhvyU,0.582,0.642,1,-4.925,1,0.307,0.274,2.98E-05,0.0717,0.936,85.565,4
3T6MAweakkNrMYs8jZIWtg,0.582,0.568,1,-6.051,1,0.0297,0.196,0,0.0841,0.64,76.025,4
75DjPjiIp2fvJDjtt41Jfs,0.707,0.538,0,-5.264,1,0.505,0.362,0,0.317,0.439,121.732,4
0uqsdBw9KvD8jSWmfMmMAp,0.707,0.442,0,-10.395,0,0.339,0.0698,0,0.106,0.344,81.021,4
3zQ61IRdlSbEyYQlwQZZxS,0.707,0.909,2,-3.501,1,0.261,0.413,0,0.305,0.703,145.014,4
5Mmk2ii6laakqfeCT7OnVD,0.707,0.888,2,-6.959,1,0.0654,0.12,9.64E-05,0.07,0.714,121.543,4
7HjapQv66LJbfq0R9YPn6w,0.707,0.685,2,-11.426,1,0.0598,0.13,0,0.141,0.599,89.477,4
70bcc6oaCznrl7ZYeBFh7T,0.707,0.764,2,-4.831,1,0.0413,0.00104,0.000397,0.0659,0.654,112.029,4
69w5X6uTrOaWM32IetSzvO,0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971,4
1blSBtrZgDJIWQl0BlAyov,0.707,0.867,4,-5.418,1,0.0339,0.221,0.00039,0.268,0.649,110.996,4
33aow0AcXYvT1FoWNzMcqN,0.707,0.689,4,-7.097,0,0.0387,0.0255,0,0.383,0.41,119.987,4
4AniPkv5vgdE1n6VKreiyI,0.707,0.642,7,-4.271,1,0.0337,0.204,0,0.0925,0.249,113.083,4
1gihuPhrLraKYrJMAEONyc,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
0440JCJyIAmINA8KcYgFb5,0.707,0.67,7,-6.328,0,0.257,0.0813,0,0.098,0.235,163.099,4
3nHuKdFJZm78CoeBnDcFKe,0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
1eIXYZWEfJO3Na2LCCnIJE,0.707,0.261,9,-10.139,0,0.0784,0.853,0,0.127,0.545,65.038,4
5J1LBuPcII426fjeXy8Bv1,0.707,0.514,9,-7.286,0,0.0355,0.517,0,0.286,0.687,130.02,4
1LhMopPAallLeaeNutqbgS,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09E-05,0.0841,0.372,97.04,4
78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,4
5QMIQGJ7PiQyAH42SDIYs0,0.707,0.8,11,-5.567,0,0.0544,0.128,2.59E-05,0.3,0.354,124.991,4
5QhBKPqsnX1uY9fZNaAtZg,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,4
3QfsB9tPwAjMb5b9P7r3Z5,0.707,0.451,11,-10.38,1,0.0761,0.309,0,0.0524,0.616,73.209,4
2VOomzT6VavJOGBeySqaMc,0.707,0.814,11,-4.509,0,0.0577,0.0861,0,0.168,0.717,124.921,4
02QQXgeAghpU4smdM7l7We,0.707,0.724,11,-3.887,0,0.051,0.0448,0,0.072,0.659,108.984,4
08SB2OtZkaliju77WYEKxk,0.707,0.618,1,-5.825,0,0.19,0.17,0,0.293,0.517,133.876,4
38R5sydMbsBzSPGPMfmtpb,0.707,0.444,1,-11.232,1,0.258,0.00152,0,0.125,0.322,164.117,4
6HkmOvGpoYrJ1BdppBNp2t,0.707,0.813,1,-4.129,1,0.339,0.00649,0.000448,0.249,0.741,127.901,4
7Bot6AB2dsvZEyqzUL8AUH,0.832,0.522,2,-7.244,1,0.05,0.012,0.079,0.377,0.253,150.044,4
63MKNIWCCxtqnehwFhmYqp,0.832,0.454,2,-4.252,1,0.0513,0.0402,0.000497,0.0723,0.69,131.784,4
5tdKaKLnC4SgtDZ6RlWeal,0.832,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49,4
1RGIjMFMgJxkZHMDXVYzOJ,0.832,0.391,8,-8.504,1,0.0628,0.0564,0,0.224,0.436,104.961,4
1DAibqbopEYULPEtE8WHTE,0.832,0.555,10,-7.766,0,0.116,0.0506,0,0.213,0.473,95.618,4
27K0tchvM5KszaSJEX7fj5,0.832,0.928,1,-4.589,0,0.0571,0.0512,0.000224,0.0658,0.788,126.046,4
645aNrBOT7qX6jKEOCQq8Q,0.832,0.683,1,-4.855,1,0.0606,0.00307,0.0314,0.0643,0.399,149.974,4
1VLtjHwRWOVJiE5Py7JxoQ,0.832,0.534,1,-7.813,0,0.253,0.345,0,0.165,0.116,93.924,4
4aarlAfLKVCTxUDNgbwhjH,0.957,0.437,11,-7.882,1,0.359,0.00402,0,0.219,0.616,130.058,4
1iTWoKAdilGEmit6xhQZje,0.957,0.593,1,-6.982,1,0.301,0.06,0,0.0908,0.284,127.027,4
1y3r6RXiJZNBV1EI0NggpS,0.144,0.541,0,-7.076,1,0.038,0.278,1.01E-05,0.101,0.0899,79.262,3
2SVx3uds6jTWALFxevIWMA,0.288,0.638,4,-6.935,0,0.0779,0.133,8.16E-05,0.14,0.147,66.424,3
5Nm9ERjJZ5oyfXZTECKmRt,0.413,0.42,0,-6.444,1,0.0416,0.588,6.39E-05,0.11,0.185,84.126,4
50zq6W75v6WQWv9rGrGS0K,0.413,0.138,2,-16.149,1,0.0344,0.974,0.74,0.241,0.273,95.9,4
6sSDEFMeyf16WRDLRCXwTc,0.413,0.836,3,-5.593,1,0.0371,0.0316,0,0.293,0.503,140.515,4
04BSvYghzdxjSJNpee36er,0.413,0.969,4,-2.599,0,0.119,2.87E-05,0.000753,0.371,0.374,164.999,4
0snQkGI5qnAmohLE7jTsTn,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3
0XqQxKtAdYbOC8OVIjWLZD,0.413,0.64,8,-5.811,1,0.0427,0.273,0,0.11,0.149,75.245,4
4o1zYFH5QWKu3E4MiC6lgE,0.413,0.928,9,-3.671,1,0.321,0.106,0,0.331,0.469,83.203,4
4mrVwQQiv8AkXoJWehbWsK,0.413,0.684,10,-6.099,1,0.0291,0.0557,4.76E-05,0.244,0.306,83.199,4
608a1wIsSd5KzMEqm1O7w3,0.413,0.807,11,-3.499,0,0.318,0.0537,0,0.631,0.438,149.336,4
53clAF7bqBycvstRI8CCbM,0.413,0.549,1,-5.369,1,0.0338,0.26,0,0.103,0.335,76.163,4
6xZ3fQFc5MtlUofBqtsUgA,0.413,0.612,1,-6.625,1,0.0276,0.261,0.000875,0.132,0.23,173.412,4
0rzaRSujxA0bKyjJl6vHYq,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05E-05,0.0917,0.301,138.984,4
3CY7wjLc1CaAIrp9buEWhG,0.576,0.849,0,-5.199,1,0.0355,0.0678,0,0.278,0.482,119.999,4
6wxwluMol35MvBMIej6NNl,0.576,0.751,0,-5.333,1,0.0469,0.334,0,0.139,0.479,91.051,4
7oizkVPKiJYU5CyTjrcVp0,0.576,0.865,0,-3.288,1,0.0407,0.0343,5.32E-05,0.252,0.535,119.913,4
5Wz9a5T5T3JgVDxMpX9BFu,0.576,0.302,2,-11.845,1,0.033,0.433,3.30E-05,0.133,0.145,70.932,4
0RUGuh2uSNFJpGMSsD1F5C,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,4
2moTY9zKAZkRsODU4TUXY6,0.576,0.807,2,-4.602,1,0.0454,0.0157,0,0.0338,0.765,158.002,4
2lNdc3jjPV4aWEfKH0gvH2,0.576,0.731,2,-6.343,1,0.0883,0.0534,0,0.308,0.19,87.865,4
6kxaaIeowajN7w21PfMLbu,0.576,0.627,3,-4.649,0,0.0449,0.0385,0,0.181,0.311,164.998,4
5SBq9xyhdx4BoOUo8tdxYs,0.576,0.242,3,-15.531,1,0.037,0.968,0.954,0.197,0.27,80.015,4
3KEMjT3QVfKIl4E9DIcrmF,0.576,0.883,3,-2.839,0,0.063,0.0309,0,0.14,0.156,147.969,4
2I4wcoJP7bT7PceIag67rn,0.576,0.814,6,-5.818,1,0.0363,0.216,1.35E-06,0.0969,0.766,98.024,4
7kuZ5XTWm18LWFJ1CdijJV,0.576,0.496,6,-6.716,1,0.0264,0.0355,0,0.162,0.236,77.006,4
7zqM7Wm2xJLZ50qAnTLoHD,0.576,0.515,6,-6.178,1,0.0295,0.0788,0,0.118,0.407,95.406,3
1fvC3CmNAbsx0V9ULMU8NB,0.576,0.683,7,-5.103,1,0.118,0.41,0,0.0819,0.433,151.566,4
52A0oY4u5ufxrHC85JGf4x,0.576,0.735,7,-6.75,1,0.091,0.00662,2.68E-06,0.475,0.455,104.992,4
0pVckwSpyc30WvDUffQLk3,0.576,0.96,7,-4.456,0,0.0879,0.0934,1.57E-06,0.864,0.796,114.553,4
1oHSFSaUdIHXTCE8GO0W9N,0.576,0.521,7,-12.748,0,0.0392,0.244,0.853,0.294,0.772,173.986,4
461aKwfe43LKvJ1sm2BiHH,0.576,0.799,7,-5.385,1,0.0451,0.23,1.18E-06,0.143,0.189,149.98,4
6cmlWpgZZ9G2BQPMKhl2wq,0.576,0.823,7,-4.285,1,0.0544,0.0263,3.75E-05,0.131,0.597,127.967,4
6SjCa7LhEpPNiCxe3bLln4,0.576,0.86,8,-3.913,1,0.0394,0.000875,0,0.316,0.594,87.461,4
0Utg7sirTPqrs6Cx0FbriQ,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89E-05,0.109,0.666,137.982,4
7rr3gguU3TcVnLZD9VzASE,0.576,0.815,10,-3.999,0,0.0267,0.142,0,0.267,0.56,130.032,4
5yIiXdLRE85OBiQmCaUenq,0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.582,136.802,4
3kOi5KZTcCOdqFlUjF9CDZ,0.576,0.843,11,-5.26,0,0.029,0.0214,8.04E-05,0.157,0.628,126.009,4
3rSAjv9IPPFv87Pq72cgDB,0.576,0.524,1,-4.961,1,0.026,0.299,4.50E-06,0.13,0.263,75.963,4
2qSkIjg1o9h3YT9RAgYN75,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54E-05,0.185,0.69,103.969,4
4q5YezDOIPcoLr8R81x9qy,0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,4
358bOvBiZCS9fRzNYosw6c,0.701,0.724,0,-5.751,0,0.145,0.267,0,0.0867,0.425,132.035,4
1UDhFEt0NlOFKwWRQJTgHe,0.701,0.547,2,-8.238,1,0.0483,0.00843,0,0.0987,0.4,140.015,4
6jy9yJfgCsMHdu2Oz4BGKX,0.701,0.741,2,-6.157,1,0.313,0.112,0,0.699,0.588,140.177,4
1ToprX3cpBiXoAe5eNSk74,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,4
4gCnBqVQIC1z1ijXQqo1Oy,0.701,0.438,5,-9.518,1,0.0261,0.549,0,0.234,0.702,94.077,4
2d7fRuDlFZfKIoSuf8bhGv,0.701,0.72,5,-1.948,0,0.0475,0.0518,0,0.199,0.761,134.962,4
2VkD1v3tYy51yHdalZzEgJ,0.701,0.822,5,-4.181,1,0.0738,0.0541,0,0.157,0.392,88.025,4
72FdcAg79So8xaAHs2mbrB,0.701,0.781,5,-8.493,1,0.134,0.0908,1.75E-06,0.358,0.459,86.006,4
1tXDziDamT0we73CTDsgsv,0.701,0.61,6,-6.639,0,0.306,0.0113,0,0.109,0.598,157.995,4
6QeUzTuBoasiii8nevDciq,0.701,0.546,6,-5.918,0,0.133,0.435,0,0.188,0.118,151.9,4
0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6,-6.313,1,0.104,0.291,0,0.112,0.647,90.003,4
3HhckfvTkEqhkEnbCbdux5,0.701,0.686,7,-4.366,1,0.336,0.129,0,0.231,0.704,158.654,4
2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
4jPy3l0RUwlUI9T5XHBW2m,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4
0dyWQoMOU9oERL6c9vxtRp,0.701,0.931,8,-0.945,0,0.243,0.239,0,0.194,0.362,79.996,4
1hTSImeofoaFWptq9JSFpP,0.701,0.934,8,-2.777,1,0.0403,0.0657,1.53E-06,0.0671,0.964,81,4
30RZAuEkYeDXvy46Iv6l7E,0.701,0.5,8,-8.82,1,0.0303,0.46,0,0.234,0.409,97.028,4
6F4tgHJ5dE0pVWRPs3m1hs,0.701,0.711,8,-6.666,1,0.127,0.27,0,0.0911,0.419,160,4
0prF3F4FoKvxBObaeXLVHv,0.701,0.76,9,-6.561,1,0.0512,0.496,0,0.0867,0.301,91.986,4
36jSIOSE72neBbKntCthqw,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271,4
1vvnYpYEMVB4aq9I6tHIEB,0.701,0.485,11,-10.305,0,0.364,0.367,6.31E-05,0.0852,0.496,78.863,4
5KI7I4mEtulXcv5VQJaV35,0.701,0.653,1,-4.695,1,0.105,0.479,2.82E-05,0.306,0.505,82.984,4
6bxUnsSGZCmoHHU5auwtps,0.701,0.554,1,-5.909,1,0.187,0.217,1.45E-06,0.419,0.0634,97.129,4
4NiehSBQthimPzRsVeOgCT,0.701,0.459,1,-7.749,1,0.084,0.00407,0.000155,0.045,0.481,102.964,4
43Yip60tq1mbUzYljeavTZ,0.826,0.576,0,-10.47,0,0.192,0.108,2.63E-06,0.385,0.683,104.981,4
2ZqTbIID9vFPTXaGyzbb4q,0.826,0.756,2,-4.984,1,0.256,0.0203,0,0.0915,0.794,160.01,4
7BbYGxr96iR0ZKVMAUDWCp,0.826,0.566,2,-6.071,0,0.0582,0.125,0,0.281,0.542,94.731,4
0mqaG6G89TTWTb0qHDU5AY,0.826,0.622,2,-8.525,1,0.0956,0.0208,0,0.246,0.679,93.796,4
6MBEjJlXQYXr8dfxDvZuoA,0.826,0.67,2,-5.559,1,0.169,0.00798,0,0.495,0.794,74.007,4
3yhhv0VCmKkAWD9ysDLpTE,0.826,0.655,2,-4.775,1,0.3,0.000761,0,0.0841,0.45,184.057,4
1z7LV5wkExwW8YJk0IrPUA,0.826,0.616,2,-5.479,1,0.328,0.241,0,0.287,0.612,127.925,4
4f8Mh5wuWHOsfXtzjrJB3t,0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,4
0IvTGWbNnCiUi9IOF7ye3F,0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,129.963,4
5bD6mFl116xCxVMLy7IK9F,0.826,0.552,10,-5.167,0,0.144,0.167,6.23E-06,0.101,0.532,96.981,4
7sT7kZEYd1MrmzLLIRVZas,0.826,0.276,11,-11.227,0,0.266,0.62,8.53E-05,0.118,0.484,123.985,4
5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,4
4ELynSlkV4OHcBCFenFJ7U,0.826,0.603,1,-7.659,0,0.0737,0.0474,0,0.0831,0.681,107.494,4
0UMqDSXk4xvoCNRrIEPf7T,0.826,0.518,1,-8.104,1,0.251,0.0122,0,0.165,0.549,125.057,4
6vc2Jq2vaGu8z326kSrw92,0.826,0.612,1,-3.891,1,0.0982,0.00681,0,0.0889,0.756,120.057,4
7ueP5u2qkdZbIPN2YA6LR0,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,4
7fOPVfABNLg3sxtgXBhBdp,0.826,0.597,1,-7.807,1,0.432,0.00278,0,0.156,0.35,118.044,4
1yBbxDXEfr8boXM1ubvBHi,0.826,0.691,1,-6.557,1,0.129,0.000541,0,0.157,0.603,162.966,4
0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,4
3IM1M7dY6EtGEuDE3b8LAm,0.951,0.483,6,-5.592,1,0.3,0.0685,1.68E-06,0.0727,0.595,125.049,4
3QSLoxRguKgK0knOG7EGyn,0.951,0.638,1,-5.614,1,0.308,0.00206,0,0.113,0.439,123.948,4
4hrAKlxfblnG7llBEEX7TR,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61E-06,0.122,0.0923,142.365,4
0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,4
4ZTVWCfZewoOYhhIEIrAlT,0.41,0.796,0,-4.222,1,0.0326,0.0365,0.000156,0.307,0.342,164.161,4
7yZ93UxLRiF6eaiBrYkWfr,0.41,0.9,0,-4.249,0,0.0654,0.0166,1.12E-05,0.339,0.56,176.96,4
34BtE2Fv3gnmP5NPar4FRH,0.41,0.311,4,-7.044,1,0.0391,0.799,1.87E-06,0.123,0.217,130.617,4
3SK0wdiECK6UltzbYm2rkd,0.41,0.743,5,-6.356,0,0.0591,0.0416,0,0.113,0.417,176.048,4
1zbcFS5hS92oXNL3UZDfY0,0.41,0.747,5,-4.964,1,0.0358,0.0581,0,0.0983,0.369,158.064,4
4ZixZ7dnqC7hUg9aWIcgwR,0.41,0.941,6,-2.583,0,0.524,0.0332,0,0.0721,0.465,85.679,4
1A0qqpBZTPWO2H7tyOBqlE,0.41,0.688,8,-2.228,0,0.0372,0.0331,0,0.205,0.465,189.607,4
